"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cotl1",1.30647052546378e-40,0.623593438073965,0.99,0.961,1.84787191121597e-36
"Slc34a2",3.62720013138284e-40,-0.942866768810869,0.495,0.882,5.13031186582789e-36
"Gsn",3.72948272842635e-40,-1.04186857872964,0.641,0.903,5.27498037108623e-36
"Plvap",6.72122714218497e-40,-0.948432210522971,0.609,0.907,9.50650366990642e-36
"Npm1",7.18568310241654e-40,0.699185250218901,0.969,0.789,1.01634301800579e-35
"Kctd12",7.28061612012095e-40,0.784092350085352,0.828,0.417,1.02977034402991e-35
"Sh3kbp1",7.76119523560925e-40,0.752359039132614,0.839,0.425,1.09774345412457e-35
"Selenop",1.32024526609088e-39,-0.859344729807416,0.802,0.962,1.86735490435894e-35
"Pfn1",1.39224986918624e-39,0.51591806226223,1,0.999,1.96919821497702e-35
"Lrmp",1.47455795975412e-39,0.751232524041022,0.755,0.324,2.08561477827622e-35
"Pold4",3.23018176666735e-39,0.74856697632559,0.703,0.293,4.5687690907743e-35
"Gimap6",1.38146602496023e-38,0.798258919102985,0.88,0.519,1.95394554570375e-34
"Laptm4a",1.98977236793258e-38,-0.57965738336747,0.99,0.999,2.81433403720383e-34
"Snrnp25",2.10789357017634e-38,0.709005064970243,0.797,0.334,2.98140466565742e-34
"Pla2g2d",2.37898671087256e-38,0.933419031681815,0.76,0.193,3.36483880385815e-34
"Cdc42bpg",1.08017589415839e-37,-0.937634119039626,0.297,0.671,1.52780078469762e-33
"Vars",1.26395360592361e-37,0.736637337401251,0.922,0.54,1.78773598021836e-33
"Pml",4.07840838714969e-37,0.744331243855414,0.854,0.472,5.76850082278452e-33
"Il4i1",5.70083924082236e-37,0.758009226247279,0.786,0.334,8.06326702221915e-33
"Gimap8",1.42398820933871e-36,0.776978751395257,0.885,0.54,2.01408892328867e-32
"Apoe",3.49358290843817e-36,0.665134765272473,0.979,0.877,4.94132366569495e-32
"Ndst1",5.15274323846969e-36,-0.898280960687728,0.672,0.905,7.28804003649154e-32
"Grb2",1.04550039766207e-35,0.612944913247037,0.948,0.896,1.47875576245322e-31
"Qk",1.28920954070803e-35,-0.812888802819214,0.714,0.93,1.82345797437743e-31
"Bin1",1.37031966628157e-35,0.720412519138473,0.849,0.441,1.93818013598866e-31
"Ccl6",2.71860761673681e-35,-0.861464810313384,0.589,0.924,3.84519861311254e-31
"Cyp4b1",3.01253274368936e-35,-1.08496028119931,0.365,0.731,4.26092631267422e-31
"Anxa3",3.9151930388632e-35,-0.787755059799072,0.578,0.909,5.53764903416811e-31
"Itm2b",8.49728283380337e-35,-0.333320529145402,1,1,1.20185568401315e-30
"Traf3ip3",1.28281023051993e-34,0.694185405904019,0.755,0.317,1.81440679004739e-30
"Fam129b",1.57673284001847e-34,-0.781033434203712,0.63,0.916,2.23013092892213e-30
"Tspan7",2.1618337862983e-34,-0.954447399550746,0.177,0.54,3.05769770734032e-30
"Ikzf1",5.84310046925675e-34,0.672307376287108,0.734,0.325,8.26448130371675e-30
"Lpxn",7.26805894950601e-34,0.694720557438436,0.734,0.262,1.02799425781813e-29
"Runx3",7.56363316211901e-34,0.734703130384201,0.818,0.467,1.06980027445011e-29
"Arhgap45",7.67090239927061e-34,0.701079894252356,0.859,0.469,1.08497243535283e-29
"Btg1",1.45422134617637e-33,0.714045212904831,0.87,0.455,2.05685067203186e-29
"Col4a1",2.38179401969625e-33,-0.703156015722849,0.724,0.957,3.36880946145837e-29
"Eng",2.82315399979634e-33,-0.922766509066547,0.516,0.811,3.99306901731195e-29
"Cavin2",3.01117946936841e-33,-0.934127210150152,0.229,0.573,4.25901224147468e-29
"Tmcc2",3.79754891451023e-33,-0.974485631654681,0.271,0.596,5.37125318468327e-29
"Pdpn",4.19915103869952e-33,-0.762106706711696,0.609,0.93,5.9392792291366e-29
"Sptbn1",5.08149911878906e-33,-0.800625948360375,0.703,0.915,7.18727235361525e-29
"Sec11c",7.13821002794842e-33,0.582304158653846,1,0.983,1.00962842635302e-28
"Aqp1",1.51712368526603e-32,-1.00619132917674,0.391,0.736,2.14581974044027e-28
"Anp32b",1.86580506929488e-32,0.540089624502753,0.99,0.99,2.63899469001068e-28
"Fam189a2",2.58336036716748e-32,-0.863372417222707,0.458,0.814,3.65390490332169e-28
"Cyb561a3",2.97044650424545e-32,0.690955468797703,0.714,0.303,4.20139953560477e-28
"Ncf1",5.10990858394714e-32,0.631073773673588,0.953,0.764,7.22745470113483e-28
"Ptprf",6.2038760368128e-32,-0.726599152878027,0.557,0.913,8.77476226646803e-28
"Trac",7.19183339844105e-32,0.737491862158378,0.818,0.414,1.0172129158755e-27
"Ighj4",8.99432585321728e-32,1.07480310043016,0.995,0.975,1.27215744867905e-27
"Timp2",6.93552507681882e-31,-0.747821526148786,0.734,0.944,9.80960666865255e-27
"Pax5",1.03063669803117e-30,0.941962239130419,0.703,0.16,1.45773254569529e-26
"Rasip1",1.66148743697302e-30,-0.901576444477476,0.365,0.737,2.35000783085464e-26
"Cd22",2.4861520692428e-30,0.839631592043797,0.714,0.175,3.51641348673701e-26
"Il16",2.81457151468235e-30,0.68872673182258,0.714,0.231,3.98092995036672e-26
"Gimap9",3.80306510372732e-30,0.671651294716467,0.833,0.433,5.37905528271192e-26
"Fam174b",5.4293865243129e-30,-0.686913293697041,0.651,0.937,7.67932429998817e-26
"Rogdi",5.86825106622275e-30,0.659797733643746,0.875,0.571,8.30005430806546e-26
"Lgals3",7.29017291068566e-30,-0.65782267888525,0.906,0.993,1.03112205648738e-25
"Klhl6",8.16226150681817e-30,0.653323659470081,0.682,0.279,1.15447026752436e-25
"Tnfrsf1a",1.17800792080387e-29,-0.590000380187003,0.849,0.98,1.66617440318499e-25
"Ppp1r14a",1.37512233108804e-29,-0.902184569257119,0.51,0.771,1.94497302509092e-25
"Nbl1",1.56637912983571e-29,-0.709106517062342,0.786,0.945,2.21548664123962e-25
"Capg",2.28809873970527e-29,0.656622642722227,0.88,0.606,3.23628685743914e-25
"Npc2",2.88494605093304e-29,-0.557085468655117,0.896,0.992,4.08046769443969e-25
"Hist1h3d",6.87672479864814e-29,0.701515954700431,0.839,0.506,9.72643955520792e-25
"Irf8",9.03605492219272e-29,0.55162255541489,0.984,0.953,1.27805960819494e-24
"Nkx2-1",1.35791116918532e-28,-0.687230374150734,0.594,0.891,1.92062955769571e-24
"Enpp2",2.07973519817731e-28,0.619549219562272,0.703,0.311,2.94157746430199e-24
"Gpx3",2.28968250658468e-28,-0.793284196939881,0.479,0.803,3.23852693731337e-24
"Sftpd",2.47704545473073e-28,-0.666174632668795,0.755,0.987,3.50353309117115e-24
"Pdgfa",3.18916034858595e-28,-0.676961127800066,0.677,0.913,4.51074839703997e-24
"Cxcr5",5.24296257342928e-28,1.02451627960703,0.719,0.128,7.41564626385837e-24
"S100a6",1.59341573582362e-27,-0.614278842981633,0.859,0.973,2.25372721674893e-23
"Sdc1",1.67994359663038e-27,-0.659486109090734,0.573,0.914,2.376112223074e-23
"Csk",2.3796224923246e-27,0.654673895036477,0.87,0.589,3.36573805314391e-23
"Sec61b",3.74815779179965e-27,0.534874247698405,0.969,0.921,5.30139438072143e-23
"Aqp5",4.23251030264549e-27,-0.711628835422539,0.594,0.901,5.98646257206179e-23
"Rnase4",4.25137216051327e-27,-0.748057697083077,0.453,0.815,6.01314078382996e-23
"Fth1",5.61793873532515e-27,-0.254660338062737,1,1,7.94601254724389e-23
"Sptlc2",5.73898058549207e-27,-0.523576944239931,0.948,0.993,8.11721414011999e-23
"H2-Eb1",8.40908475122684e-27,0.381641432528389,1,1,1.18938094721352e-22
"Cebpb",1.4769074296107e-26,-0.580783634006225,0.807,0.97,2.08893786844137e-22
"Tmsb4x",1.70416847398486e-26,0.360557233464279,1,1,2.41037588960418e-22
"Tpt1",2.31459903082857e-26,0.549072468851581,0.958,0.846,3.27376886920393e-22
"Dram1",2.37401936987339e-26,-0.535662763098627,0.917,0.981,3.35781299674892e-22
"Atp1b1",2.49578473283169e-26,-0.666354296116529,0.599,0.923,3.53003792611715e-22
"Vamp8",3.21818749365808e-26,-0.456907796055834,0.984,0.999,4.55180439102999e-22
"Slco2a1",5.57174405810843e-26,-0.755938576518651,0.464,0.799,7.88067479578857e-22
"Hist1h2bc",7.33067591211457e-26,-0.670893170605012,0.542,0.828,1.03685080100948e-21
"Mycbp2",1.01134433454031e-25,0.595229865039527,0.875,0.659,1.43044542677381e-21
"Evl",1.77666136696395e-25,0.590615621394299,0.906,0.614,2.51290983743381e-21
"Hist1h2bb",3.19461692466159e-25,0.677968833288729,0.807,0.488,4.51846617824135e-21
"Pcolce2",3.51237415592418e-25,-0.77407820986221,0.172,0.497,4.96790200613917e-21
"Rnase6",3.85081034716421e-25,0.58147688646005,0.766,0.34,5.44658615502906e-21
"Lsp1",4.82290284155147e-25,0.611604968849937,0.891,0.654,6.8215137790904e-21
"Sipa1",6.220462354482e-25,0.643223983348793,0.724,0.368,8.79822195417934e-21
"Hist4h4",8.51347839730813e-25,0.618505389306288,0.859,0.629,1.20414638451526e-20
"Nop53",1.80627592393529e-24,0.552151755199965,0.927,0.763,2.55479666681408e-20
"Clec14a",2.28680375589252e-24,-0.76061529310251,0.25,0.538,3.23445523233438e-20
"Nup210",2.40858138783117e-24,0.565141552263712,0.708,0.332,3.40669751494841e-20
"Fn1",2.84927190589164e-24,-0.711407580732418,0.417,0.771,4.03001018369313e-20
"Sftpa1",3.14963241073706e-24,-0.626745110105922,0.719,0.97,4.4548400817465e-20
"Nap1l1",4.60975582721104e-24,0.594946589293778,0.865,0.639,6.52003864200729e-20
"Krt80",7.75139928973446e-24,-0.731595857489649,0.151,0.467,1.09635791554004e-19
"Tgfb1i1",9.37141096281193e-24,-0.70229327123463,0.448,0.749,1.32549236658012e-19
"Slc25a19",2.34735846086762e-23,0.582939284082891,0.688,0.274,3.32010380705116e-19
"Amotl2",3.48056752429523e-23,-0.658603534280098,0.542,0.813,4.92291470636317e-19
"Gbp2b",3.50493230091538e-23,-0.548295692912778,0.953,0.997,4.95737624641471e-19
"Lmna",3.55219840492635e-23,-0.583275618919187,0.771,0.924,5.02422942392783e-19
"Ier3",5.37240351673362e-23,-0.700699188878109,0.391,0.695,7.59872753406804e-19
"Alcam",7.04393694589824e-23,-0.548966724228407,0.724,0.95,9.96294441627847e-19
"Zmiz2",7.46188718677851e-23,0.607330313749611,0.849,0.545,1.05540932369795e-18
"Pkig",9.26057468579765e-23,0.570139754441194,0.74,0.362,1.30981568355922e-18
"Serp1",1.38989183274898e-22,0.58673504571305,0.854,0.546,1.96586300824016e-18
"Mfap4",1.62654138251973e-22,-0.720489346409208,0.542,0.801,2.30058013143591e-18
"Eln",1.73676754541841e-22,-0.782085468789368,0.448,0.675,2.4564840162398e-18
"Scd1",1.82601816512684e-22,-0.591794971170081,0.719,0.95,2.5827200927554e-18
"Nfkbie",1.84091226678381e-22,0.60271368567924,0.833,0.454,2.60378631013902e-18
"Bmp2k",2.30040170730847e-22,0.573239301411764,0.755,0.418,3.2536881748171e-18
"Cox7a2l",2.49829165409454e-22,0.500227531653422,0.932,0.88,3.53358371555131e-18
"Car4",3.18748660139301e-22,-0.741534767581142,0.177,0.472,4.50838104901028e-18
"Clu",3.84979108137136e-22,0.624907799159519,0.964,0.946,5.44514450549165e-18
"S1pr3",4.310549197381e-22,0.563108458542682,0.703,0.349,6.09684078477569e-18
"Hnrnpa0",5.7261805600549e-22,0.428427716188041,1,0.993,8.09910978414166e-18
"Tmem131l",5.82926010534746e-22,0.551243568981935,0.682,0.296,8.24490549300344e-18
"Magi3",8.24841880732474e-22,-0.655135093835479,0.406,0.723,1.16665635610801e-17
"Ctnna1",1.31285098879668e-21,-0.57675589726745,0.609,0.855,1.85689643855402e-17
"Tacstd2",1.47719860717656e-21,-0.642655882193184,0.422,0.759,2.08934970999052e-17
"Hist1h2bj",1.50963310245323e-21,0.645618798473985,0.76,0.482,2.13522506010985e-17
"Fermt3",2.29163310927792e-21,0.541615358840028,0.734,0.358,3.24128586976269e-17
"Akna",3.74236316824395e-21,0.558256673451287,0.911,0.701,5.29319846516425e-17
"Tmem204",4.23278845999167e-21,-0.636831299886383,0.271,0.523,5.98685599781222e-17
"Eef1a1",4.7229327113585e-21,0.533367302978394,0.859,0.684,6.68011602694547e-17
"Capn2",5.46622410987084e-21,-0.596049572200007,0.604,0.816,7.73142738100132e-17
"Itga3",5.58397980227888e-21,-0.652984590730591,0.417,0.672,7.89798103234325e-17
"Trim3",9.55109436171986e-21,-0.634542666165119,0.396,0.709,1.35090678652166e-16
"Cd3d",1.33148628213179e-20,0.610943828577711,0.797,0.465,1.88325419744721e-16
"Scnn1a",1.88905098308325e-20,-0.639665745783422,0.422,0.679,2.67187371047295e-16
"C3",2.22436304514563e-20,0.412325057582026,1,1,3.14613909105398e-16
"Ighj1",2.56950906990072e-20,0.890337455317194,1,0.981,3.63431362846758e-16
"Chmp4b",2.90484286836242e-20,-0.366588677066737,0.974,0.999,4.10860975301181e-16
"Erp29",3.28027047760121e-20,0.484105578450058,0.948,0.856,4.63961456351915e-16
"Anxa2",3.54102594152017e-20,-0.536948426636106,0.615,0.876,5.00842709168613e-16
"Rtcb",4.12602499651661e-20,0.513420142950843,0.703,0.325,5.83584975507309e-16
"Myh14",4.55379265443382e-20,-0.627113547453587,0.349,0.625,6.4408843304312e-16
"Eif3e",4.91915121009737e-20,0.535431442389101,0.885,0.573,6.95764747156172e-16
"Hist1h3b",5.50080013692779e-20,0.539791458587714,0.646,0.291,7.78033171367067e-16
"Atp11a",5.99489872030284e-20,-0.538890427101433,0.651,0.912,8.47918474999633e-16
"Smap2",6.19475693886695e-20,0.54207022291203,0.661,0.325,8.76186421433342e-16
"Cd180",6.91155632996715e-20,0.559404218380792,0.609,0.258,9.77570527310553e-16
"Scarf2",7.17500736953047e-20,-0.629170865629326,0.401,0.675,1.01483304234639e-15
"Fhl1",7.63634526174698e-20,-0.629765365690461,0.281,0.537,1.08008467382149e-15
"Ehd4",1.01194076069441e-19,-0.613947627005428,0.562,0.796,1.43128901192617e-15
"Cd93",1.29040244681092e-19,-0.650577520892889,0.323,0.601,1.82514522076936e-15
"Thbs1",2.05887878019131e-19,-0.555741016651639,0.63,0.858,2.91207814670259e-15
"St6gal1",3.74063565294912e-19,0.503022404047787,0.703,0.321,5.29075506753123e-15
"Eif3f",3.96510811383536e-19,0.527903902066141,0.839,0.53,5.60824891620874e-15
"Clstn1",4.0200821165602e-19,-0.600526014428957,0.479,0.748,5.68600414566275e-15
"Dock2",5.5986231347806e-19,0.508696862886492,0.651,0.323,7.91869256183368e-15
"Anxa5",5.92726128917129e-19,-0.484353310421627,0.75,0.938,8.38351836740388e-15
"Fasn",5.97638515811358e-19,-0.57115178658957,0.573,0.826,8.45299916763585e-15
"Ccn2",6.11509214314175e-19,-0.629542011184979,0.276,0.536,8.64918632725969e-15
"Rapgef1",7.10988823696659e-19,0.509361397849002,0.693,0.311,1.00562259223655e-14
"Cd2",7.73947069807172e-19,0.510666012181503,0.656,0.298,1.09467073553526e-14
"Gas6",1.02100132701233e-18,-0.58040110014022,0.448,0.74,1.44410427692624e-14
"Ptpn22",1.21450405552733e-18,0.519563331032795,0.656,0.27,1.71779453613786e-14
"Snrpe",1.27813532959963e-18,0.504525411741019,0.75,0.401,1.80779461018571e-14
"Hopx",1.41149235042175e-18,-0.599902300415831,0.474,0.707,1.99641478043652e-14
"Dennd4b",1.49652002252784e-18,0.533761095753775,0.75,0.399,2.11667791986338e-14
"Tmem140",1.57921689063069e-18,-0.541572251879475,0.578,0.776,2.23364437010805e-14
"Dpysl2",1.70893306195454e-18,-0.563602508230291,0.583,0.8,2.4171149228285e-14
"Was",1.89325260720299e-18,0.530376958249297,0.625,0.248,2.67781648762791e-14
"Cdo1",2.58147827154267e-18,-0.574445837057657,0.172,0.448,3.65124286726995e-14
"Pole4",3.27296386208065e-18,0.478282858082152,0.906,0.787,4.62928008652687e-14
"Hsd11b1",3.33579695795951e-18,-0.569472865397502,0.266,0.497,4.71815121733793e-14
"Cd82",3.59179138874476e-18,0.514288911292618,0.885,0.697,5.08022974024059e-14
"Cavin1",3.65762355883485e-18,-0.574465418926009,0.276,0.536,5.17334276161601e-14
"Shmt2",3.76610132404304e-18,0.503131730696323,0.688,0.346,5.32677371272647e-14
"Cd36",4.38712824305767e-18,-0.586989584021284,0.349,0.593,6.20515418698077e-14
"Myl12a",4.66561250977684e-18,-0.411701099096472,0.922,0.989,6.59904233382837e-14
"Cldn3",5.3387172374027e-18,-0.520719489041594,0.677,0.889,7.55108166058238e-14
"Vasp",5.58116282354551e-18,0.438894930447785,0.958,0.947,7.89399669762276e-14
"Cd74",6.31078493810103e-18,0.214473309996221,1,1,8.9259742164501e-14
"Sec14l3",8.52204343812052e-18,-0.589903001679954,0.74,0.936,1.20535782388777e-13
"Parp1",8.73683261259249e-18,0.490326703973334,0.74,0.426,1.23573760472508e-13
"Tcof1",8.75320424040852e-18,0.509645435886638,0.615,0.267,1.23805320776338e-13
"Il2rg",1.03838111721697e-17,0.512887109449849,0.786,0.448,1.46868625219168e-13
"Blvrb",1.40119845497848e-17,0.481925657226083,0.917,0.688,1.98185509472156e-13
"Ncl",1.79507122806484e-17,0.502461195895656,0.849,0.57,2.53894874497491e-13
"Pabpc1",2.66767966561526e-17,0.470051578881541,0.677,0.349,3.77316611904622e-13
"Satb1",3.48742407411087e-17,0.506036814831717,0.682,0.33,4.93261261042241e-13
"Pi4k2b",3.49091683549126e-17,-0.528316608710218,0.49,0.793,4.93755277211884e-13
"Syngr2",3.64094215429212e-17,0.416973412402485,0.995,0.986,5.14974858303077e-13
"Bmyc",4.16786725740036e-17,0.508330559610835,0.604,0.254,5.89503144886708e-13
"Arhgap9",4.27685583954494e-17,0.49061228173449,0.74,0.432,6.04918489945236e-13
"Atp5e",4.971070349224e-17,0.420852327428536,0.99,0.96,7.03108190194243e-13
"Rcc2",5.02254894339924e-17,0.50596707013092,0.865,0.585,7.10389322554389e-13
"Pik3cd",5.08577535720396e-17,0.496751895742514,0.849,0.623,7.19332066522928e-13
"Tagln2",5.56649292663215e-17,-0.344500061637595,0.984,0.997,7.87324759542851e-13
"Ralgps2",5.9123560469891e-17,0.634449440097809,0.609,0.175,8.36243639286138e-13
"Trp53inp2",6.68050167247929e-17,-0.525314477822557,0.536,0.748,9.4489015655547e-13
