"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Snrnp27",0.154795440314636,0.200961980346525,0.71,0.548,1
"Zmat2",0.154822983753593,0.207440719729851,0.935,0.817,1
"Notch2",0.154915384143846,0.192823094714438,0.581,0.397,1
"Tcf7l1",0.155207501120313,-0.196566041159868,0.226,0.341,1
"Mov10",0.155414666422854,0.194422202647762,0.548,0.358,1
"Pea15a",0.155591276397931,-0.185814612266953,0.613,0.674,1
"Prim2",0.155603615881155,0.241859412328232,0.419,0.245,1
"Ctcf",0.155637341011431,0.20500153907442,0.613,0.46,1
"Cebpb",0.15577116028943,-0.131761322042717,0.968,0.967,1
"Smarca4",0.15581330988946,0.204093221429004,0.677,0.51,1
"Gak",0.156288021937456,0.206823960705107,0.935,0.854,1
"Drosha",0.156381139134936,0.200613413072892,0.677,0.467,1
"Mapk14",0.156456334105365,-0.180814288573107,0.774,0.697,1
"2210016L21Rik",0.156737041271501,-0.216033043033035,0.129,0.292,1
"Selplg",0.156737774267883,0.207359301233772,0.839,0.719,1
"Trmt1",0.156865775918308,0.237236209024156,0.484,0.246,1
"Arhgef26",0.156891161693485,-0.191031205633956,0.323,0.371,1
"Cops5",0.156897043871601,0.193555193474901,0.548,0.421,1
"Dxo",0.156996513881396,-0.202586065931977,0.226,0.323,1
"Yipf5",0.157178442368429,0.199703267129362,0.387,0.316,1
"Rhoq",0.157541313214796,0.19320507333429,0.484,0.348,1
"Kif13a",0.157583651669828,-0.21456514902047,0.161,0.293,1
"Lyz1",0.157596713410471,-0.190972949055342,0.387,0.441,1
"Brpf1",0.15767676510203,0.191830423358072,0.452,0.346,1
"Arhgef11",0.157999207825738,-0.187235975922832,0.29,0.364,1
"Ap3b1",0.158001996291795,0.280398858244179,0.419,0.2,1
"Ank3",0.158128438827088,-0.207947726497279,0.194,0.305,1
"Gfer",0.158194589095317,0.213751041614995,0.484,0.28,1
"Cdk2",0.158260920350478,0.443573668426931,0.387,0.126,1
"Eml3",0.158334895135304,0.192280164632839,0.645,0.42,1
"Rilpl2",0.158568752462718,0.192504616282668,0.581,0.384,1
"Lratd2",0.158598628953588,0.225488229099339,0.452,0.252,1
"Parp4",0.158786683783956,0.20143597418753,0.677,0.512,1
"Fcgr2b",0.159350169931639,0.370949499720114,0.419,0.153,1
"Rmc1",0.159436261025581,0.21010326459985,0.839,0.671,1
"Gpihbp1",0.159734230146473,-0.19056632700054,0.387,0.482,1
"Flii",0.15986197400277,0.189999591842203,0.484,0.344,1
"Nmrk1",0.160004369049303,0.34861631317322,0.355,0.17,1
"Spast",0.160030368691345,0.235186197963925,0.452,0.244,1
"Lysmd2",0.160166649783249,-0.182273530413359,0.677,0.673,1
"Tbx4",0.160191100656204,-0.232510368591813,0.129,0.269,1
"Trim47",0.16031734769767,0.212763232578876,0.419,0.277,1
"Bcl6",0.160331304740418,0.190742007583409,0.516,0.391,1
"Nectin3",0.160567706234493,-0.311998977643631,0,0.21,1
"Uap1",0.160606214812073,0.189542246762802,0.452,0.354,1
"Zdhhc16",0.160957958597246,0.205376145057523,0.452,0.29,1
"Sort1",0.161050519911124,-0.188881436773069,0.387,0.509,1
"Nmi",0.161242125645465,0.198744984104498,0.484,0.308,1
"Vmp1",0.161260945655576,0.19896533284298,0.516,0.323,1
"Ptpn11",0.161386910469333,-0.186109310468547,0.71,0.676,1
"Ddx23",0.161686591037688,0.205013119638085,0.71,0.584,1
"Arhgef12",0.161997378666836,-0.182080336933025,0.387,0.572,1
"Dip2a",0.162020562000001,0.200662187098789,0.452,0.31,1
"Cystm1",0.162281899684486,-0.183389253137292,0.516,0.589,1
"Sh2b3",0.16239502341772,-0.178378150353806,0.774,0.718,1
"Nsmaf",0.162671323642468,0.202654709461389,0.613,0.553,1
"Hes1",0.162674280175633,-0.187182701609541,0.581,0.645,1
"Rnf44",0.162855758531195,-0.182864314631643,0.71,0.677,1
"Pcf11",0.163206813453989,0.192705049053783,0.677,0.417,1
"Nkx2-1",0.163395543504187,-0.152905995292957,0.839,0.882,1
"Sik1",0.163545310572596,-0.177914708319339,0.484,0.574,1
"Arid5b",0.163811094631133,-0.175363112598374,0.323,0.402,1
"Tmem131",0.163829721699111,0.202799574584122,0.613,0.533,1
"Parp3",0.164688884551408,0.203647254408594,0.806,0.594,1
"Col4a3",0.164721325198879,-0.178578929011271,0.419,0.45,1
"Epsti1",0.164945922695555,0.346401892107778,0.355,0.171,1
"Pip5k1c",0.164946105961915,0.193711853682556,0.613,0.449,1
"Jdp2",0.165019582350806,-0.182513565680429,0.452,0.515,1
"Hunk",0.165213608500616,0.199240568266868,0.645,0.442,1
"Kpna1",0.16546486264853,0.229563641529457,0.387,0.249,1
"Cyb5b",0.16553431198514,-0.176605361926154,0.677,0.738,1
"Cd248",0.165581300548676,-0.203521059510321,0.226,0.317,1
"Nt5c2",0.165940891497045,0.185003050315368,0.548,0.375,1
"Limk1",0.166150335678289,0.1920714953013,0.581,0.453,1
"Trappc6b",0.166885849750987,-0.177947816259373,0.29,0.396,1
"Gstp1",0.167044731109501,-0.180650643491161,0.452,0.53,1
"Pik3ip1",0.167055968840094,0.204394051731042,0.452,0.285,1
"Nxn",0.167211714961947,-0.174661037037831,0.355,0.412,1
"Gpr89",0.167414505690109,0.216360426863092,0.452,0.262,1
"Cdk2ap2",0.167457010443348,0.207579620711125,0.839,0.713,1
"Arl6ip5",0.167848272365875,0.201168916250732,0.806,0.615,1
"Dcn",0.168103317930017,0.255353260108015,0.323,0.23,1
"Ube2i",0.168107354259422,0.203450361277,0.839,0.676,1
"Hmbs",0.168172589907309,0.280398858244179,0.452,0.2,1
"Zfand3",0.168222409048703,-0.171241516496683,0.71,0.725,1
"Arl10",0.168223575198439,-0.182426930337908,0.548,0.56,1
"Serpine1",0.168257316226771,-0.188582401630348,0.258,0.354,1
"Dag1",0.168656039888444,-0.178200969507297,0.516,0.56,1
"Echdc2",0.168851075521113,-0.169595981954974,0.323,0.431,1
"Yipf6",0.169019967603993,0.193732369969516,0.71,0.476,1
"Eif3m",0.169031917851169,0.211118385700337,0.774,0.602,1
"Sapcd1",0.169043776549664,0.222946930149314,0.387,0.257,1
"Mb",0.169124177551935,-0.361242207503616,0.194,0.21,1
"Snx1",0.169140101341541,-0.172803054005449,0.581,0.663,1
"Ehd2",0.169183584885065,-0.176225195110365,0.29,0.396,1
"Trip11",0.16944709741567,0.184949402907224,0.484,0.344,1
"Fuz",0.169890380534403,0.261091127143234,0.419,0.212,1
"Gmps",0.170017465443182,-0.176789188487716,0.613,0.615,1
"Pstpip2",0.170285733668771,0.195682748853679,0.484,0.33,1
"Slc22a23",0.170787152234855,-0.173205649894992,0.355,0.398,1
"Gfpt1",0.170820925784568,0.191006261644206,0.548,0.412,1
"Lsm14a",0.171321209160336,0.192272964280277,0.645,0.477,1
"Rffl",0.171506248382943,0.187257693568248,0.548,0.345,1
"Mical1",0.171511606317139,0.200872944333235,0.806,0.555,1
"Imp3",0.171551332638219,0.203903255658647,0.419,0.291,1
"Lfng",0.171559098531107,0.203556911870911,0.742,0.575,1
"Itgav",0.171560606187293,0.194261497865436,0.548,0.429,1
"Stau1",0.171620651844775,0.193711853682556,0.645,0.441,1
"Ppm1m",0.171917491047841,0.189480692149572,0.613,0.36,1
"Csnk2b",0.172045420011397,0.209272477703415,0.871,0.736,1
"Snx25",0.172296167016438,-0.17263442621718,0.548,0.679,1
"Supt4a",0.172474044862396,-0.173524782453174,0.419,0.476,1
"Pcnx",0.172491530860046,-0.176427963212019,0.419,0.569,1
"Zfyve16",0.172647174111966,0.266428517769964,0.419,0.208,1
"0610030E20Rik",0.172678363968921,0.19239030783827,0.581,0.395,1
"Itprip",0.172767589014249,0.272859561290789,0.419,0.206,1
"Mfsd14a",0.172801726720369,0.186344884274343,0.484,0.371,1
"Vps26b",0.172841612533574,-0.180484933931752,0.258,0.36,1
"AI661453",0.172854146040876,-0.228027625344933,0.129,0.265,1
"Csnk1g2",0.173211528321264,-0.166374918861324,0.774,0.708,1
"Sphk2",0.173222113033829,0.194391168605472,0.581,0.462,1
"Stard8",0.173363070299381,-0.180506939820157,0.29,0.372,1
"Uba2",0.17371285441368,0.203744114404182,0.806,0.63,1
"Mcc",0.173968003541498,-0.249754230532331,0.097,0.246,1
"Ptprf",0.1742029716235,-0.139389912834392,0.871,0.908,1
"Cic",0.174238275766895,-0.169718127595173,0.419,0.466,1
"Nans",0.174247073861233,0.19820176304841,0.774,0.572,1
"Arf1",0.174275800933091,-0.143511720169717,0.806,0.896,1
"Vgll3",0.174448872772422,-0.173990555135042,0.355,0.428,1
"Utp18",0.174656640558616,0.290150495348038,0.355,0.194,1
"Cyp51",0.174789727541059,0.191578078948913,0.452,0.317,1
"Mfap3",0.174814993754602,0.199703267129362,0.452,0.3,1
"Adgra2",0.174984106485172,-0.173166393421176,0.355,0.431,1
"Ccar1",0.175296340152401,0.200961980346525,0.484,0.29,1
"Hpgd",0.17551431073473,-0.259044228581582,0.065,0.234,1
"Ggact",0.175858023112873,0.189672901992097,0.484,0.319,1
"Prrc2b",0.176201139892773,0.198026689321978,0.968,0.858,1
"Clba1",0.176433892153249,-0.177446902217315,0.516,0.59,1
"Borcs7",0.176602012132586,0.185432652159922,0.484,0.353,1
"Tle4",0.176690542509861,0.218890140015004,0.452,0.254,1
"Svep1",0.176909624620756,-0.172490499737748,0.645,0.676,1
"Kat2a",0.177303622575555,0.287977761442056,0.419,0.193,1
"Tm9sf2",0.17761192385068,-0.140415119169838,0.903,0.903,1
"Cflar",0.177705505734366,-0.172512949592889,0.548,0.591,1
"Chst12",0.178206409043698,-0.170612428631969,0.323,0.396,1
"Atp6v0a2",0.178355080820283,0.199493588320637,0.419,0.289,1
"Hk1",0.178526800188455,0.209492696730278,0.806,0.64,1
"Cdipt",0.178733658913608,-0.163819181904915,0.548,0.702,1
"Sh2b1",0.178752738591177,0.190023666652442,0.548,0.458,1
"Rab21",0.178932959761173,0.191339794194735,0.548,0.426,1
"Lztr1",0.179311841146549,-0.236031116278355,0.097,0.25,1
"Wdr1",0.179741559373272,0.194470417573409,0.839,0.874,1
"Hist2h2ac",0.179887850197594,0.183662463221023,0.516,0.368,1
"Myo9b",0.179909483109999,0.197840523112172,0.71,0.519,1
"Tut7",0.180081561710809,0.195145332181088,0.71,0.49,1
"Mfsd12",0.18038600478559,0.193892889814965,0.742,0.579,1
"Dgkz",0.180579813745417,-0.174274174031578,0.677,0.66,1
"Chmp6",0.180590227814743,-0.170603224512903,0.452,0.496,1
"Sun1",0.180656444524521,-0.170450197429794,0.452,0.516,1
"Hmgb1",0.180865824448712,0.187161581177494,0.613,0.454,1
"Mettl26",0.181353660448097,0.19217396307654,0.613,0.425,1
"Impact",0.181666764423289,0.195186038557539,0.71,0.56,1
"Kars",0.181904887857772,0.198551974250734,0.677,0.572,1
"Rai1",0.181987296029082,0.223454831946811,0.419,0.255,1
"Ctnnbip1",0.182009687468446,0.186768024045932,0.613,0.42,1
"Sufu",0.182178561360855,0.27447181145771,0.419,0.197,1
"Itgb5",0.182178822559537,-0.171376165887347,0.355,0.492,1
"Lamtor5",0.18245840003759,0.197660197502177,0.581,0.53,1
"Isy1",0.182483486358636,0.314269059260984,0.355,0.175,1
"Cd44",0.182571830209753,0.183237982487034,1,0.987,1
"Wsb1",0.182805090393592,0.182699411605944,0.516,0.349,1
"Grtp1",0.183017531888942,-0.229523421270415,0.129,0.261,1
"Idh3a",0.183132383155682,0.189606266346678,0.581,0.321,1
"Slfn2",0.183184080452685,0.21990326859659,0.387,0.251,1
"Cndp2",0.183197539836622,0.197244952623962,0.806,0.655,1
"Parp14",0.183199714875653,0.2009138126407,0.613,0.483,1
"Vegfb",0.183209090318559,-0.184128550375587,0.484,0.455,1
"Brix1",0.183399124615676,0.245723431353275,0.452,0.221,1
"Rcl1",0.183471880419921,0.206285699881519,0.387,0.266,1
"Sdhc",0.1838172301174,-0.173417882500111,0.613,0.634,1
"Ppt2",0.184075873919604,0.184446601051929,0.452,0.321,1
"Nt5dc2",0.184269483933761,-0.179999026101901,0.226,0.343,1
"Trim28",0.184294703966152,0.202431868441979,0.806,0.687,1
"Spon1",0.184357167300954,-0.168101209475919,0.387,0.452,1
"Lzts2",0.18438545258872,-0.168391333617882,0.387,0.469,1
"Cyhr1",0.184400373370979,-0.164924289060654,0.742,0.716,1
"Tstd2",0.184547831093754,0.333186272603614,0.419,0.161,1
"Ino80",0.185008683765438,0.311507919583927,0.387,0.178,1
"Cxxc5",0.185372876697275,0.316481782150096,0.355,0.172,1
"Tmem184b",0.185391136877219,-0.165267234862867,0.419,0.461,1
"Rnf121",0.185798726123473,0.275009628813757,0.452,0.198,1
"Thap7",0.185801188594849,0.284183333071693,0.419,0.194,1
"Wdr81",0.185806207252757,0.181789480928735,0.484,0.361,1
"Adam8",0.185922933389125,0.220161269511526,0.581,0.357,1
"Map6",0.18597676276451,-0.178679307862652,0.29,0.352,1
"Hook1",0.18606829225212,0.270176475077814,0.452,0.203,1
"Ergic3",0.186298256952212,-0.154079554230409,0.871,0.806,1
"Cdc42bpb",0.186459886277833,-0.194969872499069,0.194,0.302,1
"Hras",0.186953992014189,-0.150330964557997,0.774,0.822,1
"Chchd1",0.187061386748426,0.196540651380231,0.774,0.614,1
"Sod2",0.187358206605069,0.197691607438951,0.968,0.968,1
"Htatip2",0.187417697998867,0.193147770093526,0.452,0.296,1
"Gm6034",0.187562627168141,0.256304300496256,0.387,0.211,1
"Pradc1",0.187976274066378,0.21030715207671,0.387,0.26,1
"Plpbp",0.188121837751024,0.199493588320637,0.613,0.523,1
"Nme5",0.188821756725446,0.215728691055437,0.419,0.247,1
"Tmem8",0.188821779262603,0.186344884274343,0.71,0.464,1
"Sp100",0.188887407846115,0.195097358283306,0.419,0.293,1
"Zcchc14",0.188975030237063,-0.174356698158615,0.516,0.591,1
"Vac14",0.189193749341428,0.186344884274343,0.452,0.305,1
"Supt5",0.189299493610658,-0.178609815555571,0.194,0.341,1
"Rlim",0.189426482937491,0.208797793570191,0.419,0.263,1
"Dut",0.189465397379155,0.273934194518047,0.419,0.197,1
"Eea1",0.189792826126617,-0.162824449199717,0.323,0.437,1
"Ccm2",0.189995294162444,0.206285699881519,0.484,0.268,1
"Fam76b",0.190269694659093,0.203777972775421,0.419,0.272,1
"Phldb1",0.190281510654241,-0.167797835478189,0.484,0.508,1
"Mid1ip1",0.190412838505259,-0.165411960252053,0.323,0.394,1
"Dcaf15",0.190591261435741,0.224791688899385,0.419,0.237,1
"Ppp3ca",0.190592439593478,-0.133141259987437,0.839,0.901,1
"Grina",0.190635841454714,0.199401037099789,0.806,0.844,1
"Serinc2",0.190768296414416,0.180771039449751,0.387,0.344,1
"Tmem200b",0.191076402257508,-0.252816758303931,0.065,0.231,1
"Cct5",0.191545936156785,0.201097599602509,0.71,0.53,1
"Rem1",0.191660648811971,-0.203261399848907,0.161,0.282,1
"Ppp1r8",0.191695790919541,0.184740998571753,0.516,0.466,1
"Rgl1",0.191720007641707,-0.167228837229485,0.677,0.704,1
"Creb3l1",0.191745573001761,0.178463677804972,0.484,0.392,1
"Stxbp1",0.192036729934068,-0.186124819232807,0.194,0.321,1
"Sri",0.192298710514896,0.179443524973468,0.935,0.95,1
"Btbd9",0.192335202471252,0.176341916089065,0.548,0.361,1
"Aldoa",0.192422140263541,-0.111787932171698,1,0.997,1
"Ywhaz",0.192710415089695,0.14393497425703,1,1,1
"Pprc1",0.192880090362088,0.284724783646969,0.355,0.193,1
"Prpf38b",0.193042512829364,0.196043107302134,0.742,0.544,1
"Fam89b",0.193079730387755,-0.164430059737386,0.387,0.469,1
"Efemp1",0.193580887798729,-0.16671383584729,0.323,0.39,1
"Tagap",0.193633497797381,0.225488229099339,0.419,0.248,1
"Rassf4",0.193635541160828,0.203903255658647,0.839,0.661,1
"Pnisr",0.193644326676526,0.204438677836212,0.903,0.733,1
"Zfp330",0.193724408440681,0.182858708496096,0.71,0.501,1
"Zhx1",0.193745225581658,-0.160396003310171,0.355,0.46,1
"Dhps",0.193767497952596,0.184484542248815,0.484,0.333,1
"Cdh11",0.194182266353782,-0.163239553515885,0.323,0.408,1
"Rab22a",0.194968091670327,-0.16454339006273,0.323,0.39,1
"Ncf1",0.195318034686317,0.200756998692688,0.839,0.709,1
"Scyl1",0.195416447353893,-0.174434139584377,0.226,0.341,1
"Icam1",0.195701748162102,0.187548969786626,0.645,0.454,1
"Fam78a",0.195912375273162,0.324253147833606,0.419,0.166,1
"Nedd4",0.196371420928308,-0.155502521882176,0.774,0.759,1
"Col3a1",0.19644552633879,0.176158030525386,1,0.989,1
"Washc5",0.196847172796894,0.185963471174728,0.645,0.509,1
"P2rx4",0.196954441311623,0.196663469867917,0.871,0.718,1
"Aarsd1",0.196985316217243,0.229996222108276,0.387,0.232,1
"Llgl2",0.197093974067653,-0.162445336572684,0.452,0.473,1
"Malt1",0.197533878348698,0.343866705476582,0.452,0.153,1
"Hdac1",0.197678676673859,0.174530622642242,0.581,0.366,1
"Eipr1",0.198273372116426,0.18594374565341,0.581,0.455,1
"Megf9",0.19833475274103,-0.215501977634339,0.097,0.261,1
"Snx2",0.198339779213907,0.227391608581017,0.387,0.233,1
"Srrm2",0.198406623737912,-0.115520031808404,0.968,0.964,1
"Tgoln1",0.198436631690091,-0.159145250207278,0.774,0.726,1
"Smim41",0.198578940807633,-0.191586099701001,0.194,0.298,1
"Acin1",0.198604725153684,0.191134182821882,0.806,0.641,1
"Rcn2",0.198905798736485,-0.160331311987867,0.355,0.428,1
"Glipr1",0.198957626273927,0.311507919583927,0.419,0.171,1
"Csnk2a1",0.199038874612451,0.200650901981468,0.935,0.719,1
"Tmem168",0.199415595406739,0.17498323285486,0.548,0.368,1
"Ttl",0.199576489446091,-0.301332052591774,0,0.2,1
"Pqlc1",0.199842393368801,-0.159989323944296,0.419,0.452,1
"Atf6b",0.199883646058571,0.193595415418584,0.806,0.631,1
"Serpinh1",0.199903952358275,-0.157045302997271,0.774,0.718,1
"Rpia",0.200427542164972,0.184683749904422,0.484,0.432,1
"Zcchc9",0.20063741574619,0.184920937745629,0.484,0.32,1
"Dusp4",0.200662194337567,0.174756909999131,0.516,0.39,1
"Arpc2",0.200908422987787,0.186344884274343,0.645,0.476,1
"Srsf2",0.20093920110142,0.177154319033302,0.548,0.394,1
"Abl2",0.200984408411098,0.22843288978168,0.452,0.229,1
"Mau2",0.201226385245442,0.188135939800331,0.742,0.549,1
"Abca5",0.201543600682863,-0.256452715327015,0.065,0.226,1
"Stoml2",0.201923350864179,0.256835386473499,0.452,0.207,1
"Ckb",0.202032654167471,-0.17007158699831,0.226,0.351,1
"Cfap100",0.202144133650695,0.207874475278325,0.452,0.273,1
"Erh",0.202229908783611,0.182319606976986,0.968,0.904,1
"Lgals1",0.202813141790951,-0.138488941788431,0.806,0.882,1
"Tor2a",0.202905241638104,0.180771039449751,0.516,0.331,1
"Pigyl",0.203007017380016,0.191687305949008,0.452,0.294,1
"Prps1l3",0.203061684258072,0.177422808585037,0.484,0.369,1
"Ube2g1",0.203081303952355,0.18018457419777,0.516,0.322,1
"Smdt1",0.203390126901149,-0.166887330531029,0.29,0.355,1
"Cabin1",0.203667501989229,0.195524867330817,0.839,0.74,1
"Mef2d",0.203754256739619,-0.16249397466679,0.452,0.511,1
"Tmco6",0.203832147450777,0.194786077068452,0.419,0.278,1
"Alkbh5",0.203986549164631,-0.160718460622882,0.613,0.637,1
"Dtx3l",0.20417439236806,0.177529547061791,0.484,0.346,1
"Ndst2",0.204469208380242,0.174974691725092,0.484,0.397,1
"Dad1",0.204825732207933,0.188369719751833,0.903,0.778,1
"Sept2",0.204894311639049,-0.0813144099096359,1,0.998,1
"Ndufs7",0.205151295551996,-0.145057777701627,0.935,0.88,1
"Fabp4",0.205615368902871,-0.421939750688097,0.484,0.405,1
"Bud31",0.205739241821631,0.195559488992791,0.774,0.651,1
"Nras",0.206228299640021,0.185582158884709,0.71,0.51,1
"Pdk2",0.206322518020727,-0.170929628050598,0.323,0.428,1
"Vim",0.206567653149072,-0.0866810054014877,1,0.997,1
"Dcaf4",0.207442333379069,0.227912155236814,0.452,0.231,1
"Dok1",0.207531248560697,0.174547078707817,0.516,0.423,1
"Zfp652",0.2077181668056,-0.157504269889061,0.645,0.722,1
"Fancc",0.207727943373439,0.190311058706014,0.387,0.283,1
"Pqbp1",0.207814645682307,0.224272266736838,0.355,0.234,1
"Usp24",0.20807593911209,0.195348210871684,0.806,0.589,1
"Tmem53",0.20842599975608,0.345560341015507,0.419,0.15,1
"Creb3",0.208589407513426,-0.133927556963068,0.742,0.873,1
"Elp3",0.208775951455517,0.221677957386624,0.387,0.235,1
"Sesn3",0.208849950275623,0.234696409204251,0.355,0.228,1
"Ctla2b",0.20889757369391,0.205282085899557,0.452,0.265,1
"Rer1",0.209007946242819,0.166393072505963,0.968,0.988,1
"Smagp",0.209082058614688,-0.16285904578827,0.452,0.493,1
"Txn2",0.209453899941495,0.17149412299013,0.548,0.392,1
"Dnaja1",0.209523922685561,0.172982377129782,0.484,0.384,1
"Ehf",0.209737810135626,0.19217396307654,0.387,0.289,1
"Selenoi",0.210103264232871,0.18779994747473,0.419,0.296,1
"Cxcl17",0.210503651755779,0.365894304605055,0.452,0.146,1
"Med17",0.210565569117753,0.174539161143403,0.516,0.395,1
"Acsl5",0.210663757209259,0.172798352436395,0.516,0.398,1
"Uqcr10",0.210837531463135,0.20771853506691,1,0.916,1
"Klf15",0.210955820892043,-0.159671835986062,0.258,0.375,1
"Pja2",0.211410315261654,-0.16247843767608,0.452,0.497,1
"Atrip",0.211463217410143,0.223233983107361,0.387,0.233,1
"Tspan11",0.211795093090932,0.362606955735682,0.387,0.142,1
"Psma4",0.211850464537951,0.186344884274343,0.645,0.468,1
"Lsm4",0.211887044459538,0.186677340789442,0.806,0.601,1
"Myo5a",0.212048891996189,0.217536741652164,0.387,0.236,1
"Dalrd3",0.212445065961345,0.188932678763499,0.645,0.521,1
"Abcb10",0.212766940039017,0.214954505342794,0.452,0.239,1
"Cnot3",0.212827316675098,0.181781359132099,0.645,0.428,1
"Slc25a19",0.212860517126345,0.215349782309756,0.355,0.251,1
"Ssr3",0.213064479810344,-0.158157846814488,0.516,0.59,1
"Nek6",0.213116099109944,0.186344884274343,0.613,0.468,1
"Slc6a6",0.213355595154986,-0.15288047253715,0.71,0.737,1
"Smpdl3a",0.213424963000958,0.175200884472827,0.548,0.374,1
"Mavs",0.213441959735892,-0.154517065997489,0.29,0.395,1
"Fbxo38",0.213752509454157,0.191200812927744,0.484,0.29,1
"Prr5",0.213846802060364,0.404535158256285,0.387,0.134,1
"Psmd3",0.213902812114302,0.183175285692455,0.774,0.564,1
"Pkn3",0.214076568749277,-0.165520494767123,0.226,0.351,1
"Ubr1",0.214323407869569,0.211861910287413,0.419,0.242,1
"Apbb1",0.214341513345564,0.171528887144902,0.516,0.346,1
"Nup153",0.214406077909764,0.174539161143403,0.516,0.389,1
"Med4",0.214802803392412,0.173475084023301,0.516,0.417,1
"Micall1",0.214808747412815,0.174295321436278,0.516,0.336,1
"Ifi27",0.214935046186438,-0.151546989642612,0.742,0.72,1
"Arhgap12",0.214999167922273,0.18440708003285,0.419,0.299,1
"Rbm28",0.215729623577603,-0.159789778938375,0.484,0.568,1
"Armc5",0.215976972543924,0.17337258712859,0.484,0.337,1
"Apopt1",0.216046078857955,-0.15324393588044,0.516,0.605,1
"Ndufv1",0.216151344006253,-0.160366958585512,0.742,0.733,1
"Atp6v1e1",0.216171447194753,-0.129232087230628,0.839,0.882,1
"Rnf103",0.21644906848165,-0.156459959080691,0.548,0.592,1
"Sem1",0.21660959888364,0.189421462831356,0.871,0.836,1
"Pfkp",0.21667622872223,0.191866581581633,0.839,0.644,1
"Fdx1",0.216783177530794,0.174539161143403,0.516,0.385,1
"Spred1",0.217026674292649,-0.155560912858239,0.677,0.661,1
"Emp1",0.217184104201642,-0.156731755434337,0.387,0.441,1
"Nudt18",0.217331316689635,-0.151989600162338,0.419,0.428,1
"Mrc2",0.217558702625678,-0.154546723010212,0.548,0.645,1
"Dnajc15",0.217604897771211,0.177422808585037,0.516,0.364,1
"Vhl",0.218433316335886,-0.155199746103513,0.29,0.38,1
"Gna15",0.218537184163551,0.250475221694059,0.355,0.214,1
"Scara3",0.218576858873421,0.333746433760288,0.355,0.158,1
"Pias1",0.218581219621988,0.191304308343105,0.355,0.279,1
"Acyp2",0.218617672743883,-0.157139353979467,0.452,0.549,1
"Dlgap4",0.218881903263807,0.180079498084039,0.71,0.545,1
"Smim27",0.218889871966005,0.174959407724341,0.742,0.452,1
"Cyb561",0.218919502169853,-0.152240554566628,0.419,0.449,1
"Anapc2",0.218935782211292,-0.155700256562495,0.516,0.549,1
"Cactin",0.219363615332814,-0.171386333408821,0.194,0.318,1
"Srgn",0.219886239951615,0.173668494224467,0.484,0.395,1
"Vps29",0.220094249220363,-0.152311328686237,0.516,0.571,1
"Foxj2",0.22011634228063,-0.150013511966633,0.355,0.417,1
"Ybx3",0.220163470189108,-0.134798009389561,0.839,0.842,1
"Slc7a11",0.220221726500165,0.409727827476607,0.484,0.125,1
"Trp53i11",0.220523239362079,0.171528887144902,0.548,0.343,1
"Tmem230",0.220631414566172,0.17914139892419,0.581,0.464,1
"Hpn",0.220659560481697,0.217019924508579,0.419,0.239,1
"Tram1",0.220670446951315,0.179091500263022,0.419,0.302,1
"Ap1b1",0.22135524682691,0.174952542929241,0.645,0.488,1
"Anapc13",0.221665177932247,0.190084301287941,0.839,0.69,1
"Cnot1",0.221741363200909,0.172911441195021,0.484,0.34,1
"Trim35",0.221773862258149,-0.174250718944516,0.226,0.309,1
"Cox15",0.222042997786202,0.1757696829722,0.548,0.455,1
"Prpsap1",0.222123471838333,0.179115222362139,0.677,0.517,1
"Ccser2",0.222390894375889,-0.150272131635544,0.677,0.637,1
"Ube2v1",0.222477563218068,-0.151726926705905,0.29,0.404,1
"Atp6v0e",0.222783554876293,-0.11692864030453,0.871,0.937,1
"Lamp3",0.222878410110654,0.19078394944084,0.742,0.5,1
"Ankrd17",0.223082348375251,0.188640864135133,0.839,0.604,1
"Siglecg",0.223434368324691,0.479356920746509,0.484,0.099,1
"Cdkn1a",0.223530553671432,-0.127274445899624,0.839,0.869,1
"Prcp",0.223728801559214,0.188032049758275,0.677,0.586,1
"Gmpr",0.22377800828419,-0.183335172015666,0.161,0.291,1
"Ndufs4",0.223952993486082,0.190409198280475,0.871,0.741,1
"Ppic",0.224110061836549,-0.150895186201105,0.484,0.566,1
"Car8",0.224232598258032,-0.156618995077202,0.387,0.476,1
"Emc3",0.224501896296204,-0.153128640184631,0.645,0.631,1
"Cgnl1",0.224516902086654,-0.151639556832092,0.516,0.521,1
"Lims1",0.224565911630486,-0.15518182987875,0.484,0.528,1
"Kitl",0.224830357821252,-0.152825945137,0.387,0.422,1
"Tex10",0.225084958712328,0.185355042011918,0.419,0.285,1
"Tnxb",0.225237616180385,-0.155828805782558,0.258,0.378,1
"Hs6st1",0.225298820663743,0.169687540320735,0.484,0.344,1
"Elof1",0.225816540413728,0.196238593607574,0.548,0.436,1
"Ppp1ca",0.226108622572998,0.191339794194735,0.839,0.717,1
"2210011C24Rik",0.226166370970596,-0.244471427494309,0.065,0.222,1
"Marf1",0.22624608873555,0.166929919141746,0.484,0.352,1
"Nsmf",0.226352513334394,-0.156889817519295,0.419,0.517,1
"Bri3bp",0.226358859222797,0.189318492419261,0.452,0.277,1
"Parp11",0.226392020536675,0.172031480789034,0.613,0.425,1
"Dhx16",0.226407165349307,0.191304308343105,0.452,0.277,1
"Nme1",0.226449244797273,0.16835913880098,0.581,0.416,1
"Bahcc1",0.22672286523648,-0.189379690979675,0.161,0.275,1
