"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rab27a",7.85395002305847e-17,0.341729222059004,0.909,0.78,1.27995823525784e-12
"Dbnl",8.4939106516865e-17,0.325457174029051,0.936,0.847,1.38425261890535e-12
"Acap1",8.57746287844853e-17,0.349636143607292,0.561,0.35,1.39786912530076e-12
"Areg",9.69225951033216e-17,0.26564953325066,0.323,0.145,1.57954753239883e-12
"C4b",1.15206687022723e-16,0.33164455356977,0.613,0.392,1.87752337840932e-12
"Ppt1",1.15685044941191e-16,0.316520276269368,0.994,0.982,1.88531917740659e-12
"Gatm",1.25181348221461e-16,0.366663958933179,0.867,0.76,2.04008043196515e-12
"Ms4a4b",1.36121797035274e-16,0.323950406162851,0.536,0.324,2.21837692628385e-12
"Flt1",1.37368075221123e-16,-0.419472470619185,0.55,0.714,2.23868752187864e-12
"Pltp",1.50625570892906e-16,-0.411830183193071,0.66,0.786,2.45474492884169e-12
"Pde5a",2.36397768264195e-16,-0.419253465678971,0.381,0.585,3.85257442940159e-12
"Kcnk3",2.55240271257702e-16,-0.410194657031175,0.362,0.579,4.15965070068678e-12
"Nes",2.64029932031981e-16,-0.416776241459179,0.503,0.677,4.3028958023252e-12
"Dcxr",2.71280965175472e-16,0.264527070585022,0.992,0.971,4.42106588946467e-12
"Limd2",2.86130799124967e-16,0.316938540992814,0.981,0.932,4.66307363333959e-12
"Rnf149",2.91843163046351e-16,0.379796481157328,0.787,0.628,4.75616802816638e-12
"Cd68",3.11298137677641e-16,0.354909543792201,0.931,0.853,5.07322574973252e-12
"Pdia3",4.09005018299964e-16,0.268726403793556,0.994,0.973,6.66555478323451e-12
"Ccdc88b",4.1359654124486e-16,0.338603524712256,0.666,0.457,6.74038283266748e-12
"Cltb",4.41803342794532e-16,-0.310404525630438,0.931,0.978,7.20006907752249e-12
"Pgam1",4.45038123536885e-16,0.372121302277886,0.867,0.755,7.25278629928061e-12
"Pon3",4.62570997129106e-16,0.362939291774145,0.845,0.714,7.53851954021305e-12
"Psd4",4.64129047530652e-16,0.29470308714323,0.467,0.263,7.56391108760704e-12
"Clec1a",4.95780836007868e-16,-0.39606424955996,0.251,0.463,8.07974028442022e-12
"Pkm",5.44920045736424e-16,0.372060499316544,0.972,0.952,8.8805619853665e-12
"Socs3",5.57645402211287e-16,0.355282991713375,0.655,0.455,9.08794711983735e-12
"Sdf2l1",5.6979977530304e-16,0.33270194076972,0.657,0.453,9.28602693811364e-12
"Tbc1d9",6.51914664519383e-16,0.269212623550186,0.365,0.181,1.06242532876724e-11
"Wwtr1",6.72230544424441e-16,-0.401707609758313,0.638,0.763,1.09553411824851e-11
"Irgm2",6.97511691738776e-16,0.348827365818139,0.901,0.786,1.13673480402668e-11
"Adgrg6",7.81291005298836e-16,-0.389211049894734,0.395,0.594,1.27326995133551e-11
"Cxcl15",7.95591661143007e-16,0.276227963984611,0.997,0.998,1.29657573016476e-11
"Ankrd40",8.17258216504725e-16,-0.397666202081579,0.525,0.686,1.33188571543775e-11
"Tagap",8.80563978445803e-16,0.283156538737431,0.412,0.219,1.43505511567313e-11
"Tle5",8.87041117026033e-16,-0.300964586500848,0.972,0.986,1.44561090841733e-11
"Gramd1b",8.90190055808817e-16,0.321315512045144,0.622,0.415,1.45074273395163e-11
