"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccdc153",1.47776525646152e-13,-0.316482521168588,0.219,0.354,2.40831403845534e-09
"Got1",1.52728078337746e-13,-0.321369519750865,0.476,0.596,2.48900949267025e-09
"Ighg3",2.07352451456171e-13,-0.352698972935716,0.231,0.367,3.37922290138123e-09
"Cfap43",2.56150411729463e-13,-0.281124822029801,0.223,0.358,4.17448325995506e-09
"Fam216b",4.42038226731337e-13,-0.254418309724919,0.16,0.284,7.20389698104061e-09
"Rsph1",4.78061626684517e-13,-0.271031729527802,0.171,0.297,7.79097033007758e-09
"Rnf19b",6.07291503609385e-13,-0.250456500797803,0.683,0.789,9.89702963432214e-09
"Maf",8.28876967800733e-13,-0.273746107614882,0.563,0.676,1.35082079442485e-08
"Capg",9.37190141018477e-13,-0.260338121740306,0.464,0.604,1.52733877281781e-08
"Ckm",1.03726094224819e-12,-0.786063000179521,0.229,0.351,1.69042415758187e-08
"Cox5b",1.07371868706922e-12,-0.271341744873136,0.904,0.951,1.74983934431671e-08
"Ighg2b",1.98288564928807e-12,-0.533601483651143,0.438,0.559,3.23150874264478e-08
"Cyp2s1",2.06819427055609e-12,-0.34495788135608,0.392,0.524,3.37053620272526e-08
"Ndufa1",2.37065064195474e-12,-0.251289121101569,0.611,0.726,3.86344935119364e-08
"Cd79a",2.62522888082552e-12,-0.307900171810094,0.502,0.618,4.27833550708134e-08
"Csrp3",3.26820320981117e-12,-0.89904682719652,0.281,0.398,5.32619077102926e-08
"Igtp",3.31504973617762e-12,-0.26930952827461,0.794,0.853,5.40253655504867e-08
"Lck",3.48521331822487e-12,-0.253725770324173,0.517,0.636,5.67985214471107e-08
"Gabrp",3.61136717858363e-12,-0.425068796747452,0.454,0.571,5.88544509093775e-08
"Cd37",4.10930920016792e-12,-0.293214954703952,0.621,0.725,6.69694120351366e-08
"Sftpd",7.88165855067758e-12,-0.308904006262941,0.914,0.931,1.28447389400393e-07
"Cd24a",8.75539799557662e-12,-0.293174671775403,0.48,0.609,1.42686721133912e-07
"Tnnc1",2.31383565587934e-11,-0.613509016432609,0.18,0.294,3.77085796838656e-07
"Hspb7",3.84496521563183e-11,-0.688883570468928,0.212,0.323,6.2661398119152e-07
"Slc16a11",5.31873103994898e-11,-0.267918939793097,0.262,0.384,8.66793597580485e-07
"Gbp6",6.48734311006536e-11,-0.256161898225227,0.77,0.834,1.05724230664735e-06
"Igfbp4",7.83293249027798e-11,-0.250833186212652,0.423,0.531,1.2765330079406e-06
"Cyp2f2",8.06908470283984e-11,-0.658712459255957,0.998,0.972,1.31501873402181e-06
"Hspb6",1.15625184921425e-10,-0.373223197796109,0.193,0.306,1.88434363866447e-06
"Tnnt2",1.17654317275958e-10,-0.691258284786503,0.243,0.349,1.91741240864629e-06
"Sdhb",1.76205903421355e-10,-0.275339349929917,0.53,0.639,2.87162760805782e-06
"Txndc5",2.17749124224675e-10,-0.254110064020402,0.702,0.788,3.54865747748952e-06
"Atp2a2",2.39556944572371e-10,-0.549846950958961,0.679,0.748,3.90405952569592e-06
"Cfap65",2.41442876123819e-10,-0.265155110926039,0.229,0.345,3.93479455218988e-06
"Acta2",2.91027314545701e-10,-0.265957447362739,0.485,0.603,4.74287214515128e-06
"Ccng1",3.43666232417608e-10,-0.255787214923797,0.795,0.826,5.60072858970976e-06
"Fabp4",4.51515414854473e-10,-1.06674714162515,0.35,0.447,7.35834671588334e-06
"Ndufab1",2.20668806954151e-09,-0.280020970041276,0.563,0.654,3.5962395469318e-05
"Atp5c1",2.99806124075987e-09,-0.274112016618288,0.648,0.728,4.88594040406636e-05
"Aco2",3.16288988894608e-09,-0.258828241360583,0.245,0.351,5.15456165201543e-05
"Cox7a1",4.6482974164165e-09,-0.459547428457258,0.165,0.256,7.57533029953396e-05
"Il18bp",7.06562874972593e-09,-0.267489353704586,0.602,0.674,0.000115148551734283
"Il1rn",1.39939792513271e-08,-0.351865173527369,0.552,0.622,0.000228059879858877
"Hp",2.34044359970746e-08,-0.346231693724599,0.718,0.788,0.000381422093444325
"Alas1",3.33213211613026e-08,-0.260090650615791,0.793,0.853,0.000543037570965748
"Pglyrp1",6.76560513288637e-07,-0.291845165925877,0.513,0.586,0.0110259066850649
"Cbr2",9.90620028056362e-07,-0.404629358861434,0.814,0.842,0.0161441345972345
"Eno3",7.91059247126341e-06,-0.387977302768798,0.329,0.407,0.12891892550418
"Fabp3",0.000126814135906584,-0.671473629578973,0.357,0.405,1
"Des",0.000149136642898776,-0.319451280998235,0.764,0.783,1
"Tpm1",0.0103456950207826,-0.334342173220815,1,1,1
"Slc25a4",0.0104282179085163,-0.422190205679058,0.98,0.983,1
"Ankrd1",0.0876987042521896,-0.706732930777856,0.711,0.703,1
