"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gabbr1",3.04823964463262e-09,0.259738796879214,0.763,0.712,4.31143015336838e-05
"Mprip",3.69255212128447e-09,0.259020448221362,0.614,0.549,5.22274572034476e-05
"Nes",3.72848595321984e-09,0.265332883340064,0.417,0.299,5.27357053223414e-05
"Rnf149",3.8625482016633e-09,-0.25784609323387,0.709,0.804,5.46318817643258e-05
"Ctdspl",4.59214047030047e-09,0.287924396344818,0.567,0.5,6.49512348119298e-05
"Ighd",4.76606019549404e-09,-0.330808152578842,0.22,0.353,6.74111554050677e-05
"Gucy1a1",5.17784880042386e-09,0.284927752875699,0.381,0.27,7.3235493433195e-05
"Cd24a",5.91487964744701e-09,-0.305713816991655,0.33,0.478,8.36600577334905e-05
"Fgfr3",7.33353167075313e-09,0.303630537203377,0.452,0.355,0.000103725471951132
"Prelp",9.95528217429938e-09,0.264542371239537,0.474,0.363,0.00014080751107329
"Cds2",9.97316133367062e-09,0.265576703865204,0.742,0.713,0.000141060393903437
"Plxna1",1.09350612407144e-08,0.259324212260597,0.704,0.676,0.000154665506188665
"Esam",2.17609100580697e-08,0.25421539085468,0.479,0.375,0.000307786311861338
"Zbtb4",2.2372172144209e-08,0.287902097949298,0.592,0.532,0.000316432002807692
"Dock9",2.89582141786355e-08,0.307567732011823,0.528,0.465,0.00040958498134262
"Tmem252",3.28333076733559e-08,0.275951378781079,0.403,0.303,0.000464394303731945
"Acta2",3.29714719519153e-08,-0.306797531207701,0.17,0.286,0.00046634849928789
"H2-Ob",6.01512687295924e-08,-0.379300480600288,0.702,0.78,0.000850779544911355
"Creg1",6.27143489874267e-08,-0.25251883045983,0.559,0.703,0.000887031752078164
"Cd19",8.72816717982329e-08,-0.370442915035861,0.272,0.392,0.00123451196591421
"Cmtm4",1.19502450235291e-07,0.265716978408515,0.472,0.383,0.00169024265612795
"Gng11",1.30006738860275e-07,0.274326919209199,0.483,0.402,0.00183881531443973
"Cd79a",1.37300910549156e-07,-0.551720122232587,0.628,0.714,0.00194198407880726
"Tspan8",4.11418207973927e-07,0.274709897678946,0.519,0.456,0.00581909913358322
"S1pr1",4.50247629842352e-07,0.252483428281474,0.381,0.289,0.00636830247649022
"Pink1",5.34037857956304e-07,0.254654550271673,0.555,0.493,0.00755343146293396
"Nipa1",7.69240211927296e-07,0.264718295499618,0.401,0.317,0.0108801335574997
"Mtcl1",8.72094940865947e-07,0.250100655137119,0.372,0.284,0.012334910843608
"Retnla",1.83127116907273e-06,-0.717218019846946,0.304,0.399,0.0259014994153647
"Ankrd40",2.14200188352828e-06,0.251398520319704,0.521,0.47,0.030296474640624
"Ushbp1",7.71367026299571e-06,0.259562589956083,0.417,0.349,0.109102152199811
"Lgals3",5.15800754404821e-05,-0.258563058211843,0.998,0.979,0.729548587030179
"Gabrp",0.000728494769631099,-0.287649568340489,0.254,0.328,1
"Ighg3",0.0052656394124519,-0.826616287647083,0.408,0.489,1
